x_logit_normal,pdf_logit_normal_mu_-1,pdf_logit_normal_mu_0,pdf_logit_normal_mu_1
0.748,0.61363094876163,0.912681673060211,1.05720153219088
0.749,0.61354732011632,0.913770004593929,1.05986880944611
0.75,0.613465670954259,0.914865791615594,1.06255371079211
0.751,0.613385998511242,0.915969085097748,1.06525640287069
0.752,0.613308299981494,0.917079936580386,1.06797705450859
0.753,0.613232572515586,0.91819839817828,1.07071583675366
0.754,0.613158813218279,0.919324522588407,1.07347292291188
0.755,0.613087019146322,0.920458363097496,1.0762484885851
0.756,0.613017187306183,0.921599973589695,1.07904271170949
0.757,0.612949314651721,0.922749408554351,1.08185577259487
0.758,0.612883398081792,0.923906723093921,1.08468785396477
0.759,0.612819434437791,0.925071972931998,1.08753914099737
0.76,0.612757420501128,0.926245214421468,1.09040982136723
0.761,0.612697352990627,0.927426504552789,1.09330008528796
0.762,0.612639228559861,0.928615900962409,1.0962101255557
0.763,0.612583043794408,0.929813461941309,1.09914013759355
0.764,0.61252879520903,0.931019246443681,1.10209031949694
0.765,0.612476479244774,0.932233314095741,1.10506087207992
0.766,0.612426092265992,0.933455725204691,1.10805199892246
0.767,0.612377630557274,0.934686540767806,1.11106390641873
0.768,0.612331090320298,0.935925822481677,1.11409680382645
0.769,0.612286467670581,0.937173632751593,1.11715090331721
0.77,0.612243758634153,0.938430034701075,1.12022642002795
0.771,0.612202959144117,0.939695092181555,1.12332357211353
0.772,0.612164065037125,0.940968869782216,1.12644258080041
0.773,0.612127072049742,0.94225143283998,1.1295836704415
0.774,0.61209197581471,0.943542847449655,1.13274706857223
0.775,0.612058771857104,0.944843180474248,1.13593300596783
0.776,0.612027455590369,0.946152499555433,1.13914171670186
0.777,0.611998022312246,0.947470873124191,1.14237343820602
0.778,0.611970467200581,0.948798370411615,1.14562841133132
0.779,0.611944785309002,0.950135061459885,1.14890688041057
0.78,0.611920971562476,0.951481017133418,1.1522090933223
0.781,0.611899020752727,0.952836309130199,1.15553530155606
0.782,0.611878927533525,0.954201009993278,1.15888576027921
0.783,0.611860686415824,0.955575193122463,1.16226072840527
0.784,0.611844291762769,0.956958932786188,1.16566046866371
0.785,0.611829737784533,0.958352304133576,1.16908524767141
0.786,0.611817018533014,0.959755383206681,1.17253533600574
0.787,0.611806127896366,0.961168246952934,1.17601100827927
0.788,0.611797059593362,0.962590973237781,1.17951254321624
0.789,0.611789807167582,0.964023640857519,1.18304022373081
0.79,0.611784363981434,0.96546632955233,1.18659433700705
0.791,0.611780723209976,0.966919120019528,1.1901751745809
0.792,0.61177887783456,0.968382093927006,1.19378303242396
0.793,0.611778820636271,0.969855333926898,1.19741821102925
0.794,0.611780544189169,0.971338923669453,1.2010810154991
0.795,0.611784040853312,0.972832947817117,1.20477175563497
0.796,0.611789302767566,0.974337492058853,1.20849074602949
0.797,0.611796321842192,0.975852643124663,1.21223830616071
0.798,0.611805089751188,0.977378488800345,1.21601476048859
0.799,0.611815597924403,0.978915117942477,1.21982043855376
0.8,0.611827837539388,0.980462620493632,1.22365567507878
0.801,0.611841799512999,0.982021087497819,1.22752081007174
0.802,0.611857474492717,0.983590611116173,1.23141618893248
0.803,0.611874852847707,0.985171284642871,1.23534216256139
0.804,0.61189392465957,0.986763202521297,1.23929908747081
0.805,0.611914679712816,0.988366460360451,1.24328732589933
0.806,0.611937107485007,0.9899811549516,1.24730724592875
0.807,0.611961197136595,0.991607384285183,1.25135922160414
0.808,0.61198693750042,0.993245247567966,1.25544363305675
0.809,0.612014317070868,0.994894845240449,1.25956086663009
0.81,0.612043323992662,0.996556278994533,1.26371131500919
0.811,0.612073946049297,0.998229651791439,1.26789537735313
0.812,0.612106170651076,0.999915067879897,1.27211345943095
0.813,0.61213998482276,1.00161263281458,1.27636597376098
0.814,0.612175375190794,1.00332245347484,1.28065333975391
0.815,0.612212327970111,1.00504463808364,1.28497598385938
0.816,0.612250828950492,1.00677929622683,1.28933433971646
0.817,0.612290863482453,1.00852653887263,1.29372884830805
0.818,0.612332416462666,1.01028647839143,1.29815995811935
0.819,0.612375472318876,1.01205922857583,1.30262812530039
0.82,0.6124200149943,1.01384490466093,1.307133813833
0.821,0.612466027931488,1.01564362334494,1.31167749570211
0.822,0.612513494055635,1.01745550281005,1.31625965107167
0.823,0.612562395757302,1.01928066274349,1.32088076846527
0.824,0.612612714874545,1.02111922435899,1.3255413449516
0.825,0.61266443267441,1.0229713104184,1.33024188633499
0.826,0.612717529833787,1.02483704525361,1.33498290735108
0.827,0.612771986419579,1.02671655478878,1.33976493186784
0.828,0.612827781868175,1.02860996656269,1.34458849309215
0.829,0.61288489496419,1.03051740975155,1.34945413378198
0.83,0.612943303818445,1.03243901519186,1.35436240646459
0.831,0.613002985845155,1.03437491540367,1.35931387366069
0.832,0.613063917738296,1.036325244614,1.36430910811495
0.833,0.613126075447115,1.03829013878052,1.3693486930329
0.834,0.613189434150749,1.04026973561546,1.37443322232465
0.835,0.613253968231915,1.04226417460973,1.37956330085544
0.836,0.613319651249639,1.04427359705728,1.38473954470336
0.837,0.613386455910967,1.04629814607966,1.38996258142451
0.838,0.613454354041641,1.04833796665071,1.39523305032572
0.839,0.613523316555674,1.05039320562153,1.40055160274525
0.84,0.61359331342379,1.05246401174555,1.40591890234164
0.841,0.613664313640677,1.05455053570379,1.41133562539099
0.842,0.613736285191,1.05665293013018,1.41680246109302
0.843,0.613809195014131,1.05877134963715,1.42232011188619
0.844,0.613883008967522,1.06090595084115,1.42788929377212
0.845,0.613957691788689,1.06305689238836,1.4335107366498
0.846,0.614033207055714,1.06522433498043,1.43918518465974
0.847,0.614109517146234,1.06740844140023,1.44491339653859
0.848,0.61418658319482,1.06960937653761,1.45069614598451
0.849,0.614264365048701,1.07182730741517,1.45653422203361
0.85,0.614342821221738,1.0740624032139,1.46242842944805
0.851,0.614421908846583,1.0763148352988,1.46837958911602
0.852,0.614501583624938,1.0785847772443,1.47438853846419
0.853,0.614581799775823,1.08087240485956,1.48045613188295
0.854,0.614662509981774,1.08317789621352,1.48658324116498
0.855,0.614743665332861,1.08550143165966,1.49277075595774
0.856,0.614825215268443,1.08784319386049,1.49901958423012
0.857,0.614907107516535,1.09020336781163,1.50533065275411
0.858,0.614989288030697,1.09258214086541,1.5117049076018
0.859,0.615071700924315,1.09497970275404,1.51814331465845
0.86,0.615154288402151,1.09739624561213,1.52464686015207
0.861,0.615236990689044,1.09983196399856,1.53121655120038
0.862,0.615319745955614,1.10228705491761,1.53785341637557
0.863,0.615402490240829,1.10476171783928,1.54455850628768
0.864,0.615485157371288,1.1072561547186,1.55133289418735
0.865,0.615567678877053,1.10977057001393,1.55817767658853
0.866,0.615649983903868,1.11230517070412,1.56509397391215
0.867,0.615731999121586,1.11486016630436,1.57208293115141
0.868,0.615813648628603,1.11743576888055,1.57914571855959
0.869,0.615894853852128,1.1200321930622,1.58628353236132
0.87,0.615975533444054,1.12264965605354,1.5934975954882
0.871,0.616055603172214,1.12528837764271,1.60078915833976
0.872,0.616134975806799,1.12794858020892,1.60815949957079
0.873,0.616213561001681,1.13063048872729,1.61560992690616
0.874,0.616291265170368,1.13333433077119,1.62314177798409
0.875,0.61636799135634,1.1360603365119,1.63075642122929
0.876,0.616443639097449,1.13880873871522,1.63845525675698
0.877,0.616518104284073,1.14157977273486,1.64623971730921
0.878,0.616591279010708,1.14437367650232,1.65411126922475
0.879,0.616663051420631,1.14719069051286,1.66207141344403
0.88,0.616733305543271,1.15003105780729,1.67012168655054
0.881,0.616801921123894,1.15289502394922,1.6782636618503
0.882,0.616868773445175,1.15578283699733,1.68649895049098
0.883,0.616933733140218,1.15869474747221,1.69482920262242
0.884,0.616996665996552,1.16163100831742,1.70325610860027
0.885,0.617057432750595,1.16459187485411,1.7117814002347
0.886,0.617115888872051,1.16757760472877,1.72040685208606
0.887,0.61717188433768,1.17058845785352,1.72913428280967
0.888,0.617225263393813,1.17362469633821,1.73796555655175
0.889,0.617275864306995,1.17668658441373,1.74690258439892
0.89,0.61732351910204,1.17977438834576,1.75594732588348
0.891,0.617368053286784,1.18288837633813,1.7651017905472
0.892,0.617409285562736,1.18602881842496,1.77436803956598
0.893,0.617447027520806,1.18919598635052,1.78374818743836
0.894,0.617481083321206,1.192390153436,1.79324440374071
0.895,0.617511249356572,1.19561159443174,1.80285891495204
0.896,0.617537313897291,1.19886058535409,1.81259400635184
0.897,0.617559056717935,1.20213740330523,1.82245202399412
0.898,0.617576248703638,1.20544232627477,1.8324353767613
0.899,0.617588651435159,1.20877563292144,1.8425465385016
0.9,0.617596016751298,1.21213760233325,1.85278805025389
0.901,0.617598086287217,1.21552851376416,1.8631625225641
0.902,0.617594590987132,1.21894864634548,1.87367263789743
0.903,0.617585250589712,1.22239827876955,1.88432115315101
0.904,0.617569773084406,1.22587768894353,1.89511090227173
0.905,0.617547854136787,1.22938715361061,1.90604479898421
0.906,0.617519176480857,1.23292694793578,1.91712583963423
0.907,0.617483409276083,1.23649734505323,1.92835710615325
0.908,0.617440207426798,1.24009861557183,1.93974176914962
0.909,0.61738921086137,1.24373102703505,1.95128309113281
0.91,0.617330043768383,1.24739484333144,1.962984429877
0.911,0.617262313786824,1.25109032405101,1.97484924193077
0.912,0.617185611147032,1.25481772378288,1.98688108628003
0.913,0.617099507758915,1.25857729134888,1.99908362817158
0.914,0.617003556243655,1.26236926896719,2.0114606431051
0.915,0.616897288904775,1.26619389133975,2.02401602100183
0.916,0.616780216634145,1.27005138465649,2.03675377055838
0.917,0.61665182774809,1.27394196550853,2.04967802379477
0.918,0.616511586748366,1.27786583970207,2.06279304080597
0.919,0.61635893300232,1.28182320096359,2.07610321472683
0.92,0.616193279336037,1.28581422952606,2.08961307692054
0.921,0.616014010533744,1.28983909058498,2.10332730240136
0.922,0.615820481736122,1.29389793261157,2.11725071550259
0.923,0.61561201672954,1.29799088550954,2.13138829580138
0.924,0.615387906117439,1.30211805860003,2.14574518431225
0.925,0.615147405364348,1.30627953841786,2.16032668996151
0.926,0.61488973270206,1.3104753863004,2.17513829635538
0.927,0.614614066886536,1.31470563574831,2.1901856688547
0.928,0.614319544792987,1.31897028953504,2.20547466196939
0.929,0.61400525883537,1.32326931653951,2.22101132708613
0.93,0.61367025419516,1.32760264827334,2.2368019205428
0.931,0.613313525842771,1.331970175071,2.25285291206298
0.932,0.612934015333274,1.33637174190721,2.26917099356401
0.933,0.612530607356217,1.34080714380205,2.28576308835132
0.934,0.612102126017211,1.34527612076952,2.30263636071146
0.935,0.611647330826615,1.3497783522597,2.31979822591517
0.936,0.611164912367983,1.35431345103897,2.33725636064067
0.937,0.610653487616001,1.35888095644566,2.35501871382555
0.938,0.610111594870268,1.36348032695083,2.37309351795337
0.939,0.609537688267541,1.36811093194477,2.39148930077846
0.94,0.608930131830793,1.37277204265991,2.41021489748798
0.941,0.608287193008671,1.37746282212902,2.42927946329647
0.942,0.607607035653453,1.3821823140642,2.44869248646121
0.943,0.606887712379486,1.38692943052703,2.4684638017
0.944,0.606127156237039,1.3917029382424,2.4886036039831
0.945,0.60532317162853,1.39650144338829,2.50912246265991
0.946,0.60447342438497,1.40132337467031,2.53003133586639
0.947,0.603575430910012,1.40616696446243,2.55134158514175
0.948,0.602626546287065,1.41103022776377,2.57306499016103
0.949,0.601623951231162,1.41591093868447,2.59521376346335
0.95,0.600564637751441,1.42080660413076,2.61780056502264
0.951,0.599445393371844,1.4257144343089,2.6408385164666
0.952,0.598262783736433,1.43063130960886,2.66434121469967
0.953,0.597013133401208,1.43555374335915,2.68832274462347
0.954,0.595692504585714,1.44047783986236,2.7127976905718
0.955,0.594296673624342,1.44539924702411,2.73778114598225
0.956,0.592821104818237,1.45031310277326,2.76328872070914
0.957,0.591260921342824,1.45521397433414,2.78933654523694
0.958,0.589610872812003,1.46009578924812,2.81594127087167
0.959,0.587865299036232,1.46495175684558,2.84312006476185
0.96,0.586018089436034,1.46977427863327,2.87089059831792
0.961,0.584062637482376,1.47455484577667,2.89927102724406
0.962,0.581991789427764,1.47928392151079,2.92827996095067
0.963,0.579797786462785,1.48395080589111,2.95793641855182
0.964,0.577472199277329,1.48854347978023,2.98825976793824
0.965,0.575005853817633,1.49304842433094,3.0192696435074
0.966,0.572388746801654,1.49745041144231,3.05098583697019
0.967,0.569609949276114,1.50173225969124,3.0834281541618
0.968,0.566657496155928,1.50587454902544,3.1166162288576
0.969,0.563518259263904,1.5098552859755,3.1505692820944
0.97,0.560177800863986,1.51364950921307,3.18530581223314
0.971,0.556620204026385,1.51722882282536,3.22084319670997
0.972,0.552827875340249,1.52056084153119,3.25719718075067
0.973,0.548781314449114,1.52360852800545,3.29438122076737
0.974,0.544458843559289,1.52632939720383,3.33240564001293
0.975,0.539836288370755,1.52867455566484,3.37127654033818
0.976,0.534886599680139,1.53058753462151,3.41099439514445
0.977,0.529579402034372,1.53200286354763,3.45155222276387
0.978,0.523880452032276,1.53284431429932,3.49293320346478
0.979,0.517750983841184,1.53302272356412,3.53510755249516
0.98,0.511146912731955,1.53243327035649,3.57802838912368
0.981,0.504017858235105,1.53095204201056,3.62162623687585
0.982,0.496305935846629,1.52843166077082,3.66580163645749
0.983,0.487944248512654,1.52469565479486,3.71041512369467
0.984,0.478854984032311,1.51953112818351,3.75527347706581
0.985,0.468946988364382,1.51267909206053,3.80011060126398
0.986,0.458112631776101,1.50382152568566,3.84456056215723
0.987,0.446223705365389,1.49256378041461,3.88811890934843
0.988,0.433125963944466,1.47841021075484,3.93008612538272
0.989,0.418631740536502,1.46072971889251,3.96948309330745
0.99,0.40250974988735,1.43870586325901,4.00492144450841
0.991,0.384470685436916,1.41126258711845,4.03439860021414
0.992,0.364146327816277,1.37694998692495,4.05496189374177
0.993,0.341058285999954,1.33376162434184,4.06213366116312
0.994,0.314569473543077,1.27882809616434,4.04887288767005
0.995,0.283805394167079,1.2078714746265,4.00356776511999
0.996,0.247519526110548,1.11415627831531,3.90579224174707
0.997,0.203848472551184,0.986251661237725,3.71616007738124
0.998,0.149840115618919,0.802490770247868,3.34717463901973
0.999,0.0806266268843601,0.513637440549602,2.5483626723422
1,NaN,NaN,NaN
