x_normal,Normal_pdf_mu_-1,Normal_pdf_mu_0,Normal_pdf_mu_1
6.877,0.00265987316737148,0.00265987316737148,0.00265987316737148
6.878,0.00265596768624702,0.00265596768624702,0.00265596768624702
6.879,0.00265206727650796,0.00265206727650796,0.00265206727650796
6.88,0.00264817193265551,0.00264817193265551,0.00264817193265551
6.881,0.00264428164919516,0.00264428164919516,0.00264428164919516
6.882,0.00264039642063669,0.00264039642063669,0.00264039642063669
6.883,0.00263651624149413,0.00263651624149413,0.00263651624149413
6.884,0.00263264110628582,0.00263264110628582,0.00263264110628582
6.885,0.00262877100953435,0.00262877100953435,0.00262877100953435
6.886,0.0026249059457666,0.0026249059457666,0.0026249059457666
6.887,0.00262104590951372,0.00262104590951372,0.00262104590951372
6.888,0.00261719089531114,0.00261719089531114,0.00261719089531114
6.889,0.00261334089769854,0.00261334089769854,0.00261334089769854
6.89,0.0026094959112199,0.0026094959112199,0.0026094959112199
6.891,0.00260565593042345,0.00260565593042345,0.00260565593042345
6.892,0.00260182094986172,0.00260182094986172,0.00260182094986172
6.893,0.00259799096409146,0.00259799096409146,0.00259799096409146
6.894,0.00259416596767375,0.00259416596767375,0.00259416596767375
6.895,0.00259034595517388,0.00259034595517388,0.00259034595517388
6.896,0.00258653092116144,0.00258653092116144,0.00258653092116144
6.897,0.00258272086021029,0.00258272086021029,0.00258272086021029
6.898,0.00257891576689853,0.00257891576689853,0.00257891576689853
6.899,0.00257511563580854,0.00257511563580854,0.00257511563580854
6.9,0.00257132046152697,0.00257132046152697,0.00257132046152697
6.901,0.00256753023864472,0.00256753023864472,0.00256753023864472
6.902,0.00256374496175695,0.00256374496175695,0.00256374496175695
6.903,0.00255996462546309,0.00255996462546309,0.00255996462546309
6.904,0.00255618922436683,0.00255618922436683,0.00255618922436683
6.905,0.00255241875307612,0.00255241875307612,0.00255241875307612
6.906,0.00254865320620315,0.00254865320620315,0.00254865320620315
6.907,0.0025448925783644,0.0025448925783644,0.0025448925783644
6.908,0.00254113686418057,0.00254113686418057,0.00254113686418057
6.909,0.00253738605827664,0.00253738605827664,0.00253738605827664
6.91,0.00253364015528184,0.00253364015528184,0.00253364015528184
6.911,0.00252989914982965,0.00252989914982965,0.00252989914982965
6.912,0.00252616303655781,0.00252616303655781,0.00252616303655781
6.913,0.00252243181010829,0.00252243181010829,0.00252243181010829
6.914,0.00251870546512734,0.00251870546512734,0.00251870546512734
6.915,0.00251498399626545,0.00251498399626545,0.00251498399626545
6.916,0.00251126739817734,0.00251126739817734,0.00251126739817734
6.917,0.00250755566552201,0.00250755566552201,0.00250755566552201
6.918,0.00250384879296268,0.00250384879296268,0.00250384879296268
6.919,0.00250014677516683,0.00250014677516683,0.00250014677516683
6.92,0.00249644960680619,0.00249644960680619,0.00249644960680619
6.921,0.00249275728255672,0.00249275728255672,0.00249275728255672
6.922,0.00248906979709862,0.00248906979709862,0.00248906979709862
6.923,0.00248538714511636,0.00248538714511636,0.00248538714511636
6.924,0.00248170932129863,0.00248170932129863,0.00248170932129863
6.925,0.00247803632033836,0.00247803632033836,0.00247803632033836
6.926,0.00247436813693273,0.00247436813693273,0.00247436813693273
6.927,0.00247070476578314,0.00247070476578314,0.00247070476578314
6.928,0.00246704620159525,0.00246704620159525,0.00246704620159525
6.929,0.00246339243907895,0.00246339243907895,0.00246339243907895
6.93,0.00245974347294835,0.00245974347294835,0.00245974347294835
6.931,0.00245609929792181,0.00245609929792181,0.00245609929792181
6.932,0.00245245990872193,0.00245245990872193,0.00245245990872193
6.933,0.00244882530007552,0.00244882530007552,0.00244882530007552
6.934,0.00244519546671365,0.00244519546671365,0.00244519546671365
6.935,0.00244157040337158,0.00244157040337158,0.00244157040337158
6.936,0.00243795010478885,0.00243795010478885,0.00243795010478885
6.937,0.00243433456570919,0.00243433456570919,0.00243433456570919
6.938,0.00243072378088057,0.00243072378088057,0.00243072378088057
6.939,0.00242711774505519,0.00242711774505519,0.00242711774505519
6.94,0.00242351645298948,0.00242351645298948,0.00242351645298948
6.941,0.00241991989944407,0.00241991989944407,0.00241991989944407
6.942,0.00241632807918384,0.00241632807918384,0.00241632807918384
6.943,0.00241274098697788,0.00241274098697788,0.00241274098697788
6.944,0.00240915861759951,0.00240915861759951,0.00240915861759951
6.945,0.00240558096582625,0.00240558096582625,0.00240558096582625
6.946,0.00240200802643988,0.00240200802643988,0.00240200802643988
6.947,0.00239843979422634,0.00239843979422634,0.00239843979422634
6.948,0.00239487626397584,0.00239487626397584,0.00239487626397584
6.949,0.00239131743048278,0.00239131743048278,0.00239131743048278
6.95,0.00238776328854578,0.00238776328854578,0.00238776328854578
6.951,0.00238421383296767,0.00238421383296767,0.00238421383296767
6.952,0.0023806690585555,0.0023806690585555,0.0023806690585555
6.953,0.00237712896012053,0.00237712896012053,0.00237712896012053
6.954,0.00237359353247823,0.00237359353247823,0.00237359353247823
6.955,0.00237006277044827,0.00237006277044827,0.00237006277044827
6.956,0.00236653666885455,0.00236653666885455,0.00236653666885455
6.957,0.00236301522252516,0.00236301522252516,0.00236301522252516
6.958,0.00235949842629239,0.00235949842629239,0.00235949842629239
6.959,0.00235598627499277,0.00235598627499277,0.00235598627499277
6.96,0.00235247876346699,0.00235247876346699,0.00235247876346699
6.961,0.00234897588655997,0.00234897588655997,0.00234897588655997
6.962,0.00234547763912084,0.00234547763912084,0.00234547763912084
6.963,0.00234198401600289,0.00234198401600289,0.00234198401600289
6.964,0.00233849501206366,0.00233849501206366,0.00233849501206366
6.965,0.00233501062216486,0.00233501062216486,0.00233501062216486
6.966,0.0023315308411724,0.0023315308411724,0.0023315308411724
6.967,0.00232805566395637,0.00232805566395637,0.00232805566395637
6.968,0.00232458508539111,0.00232458508539111,0.00232458508539111
6.969,0.0023211191003551,0.0023211191003551,0.0023211191003551
6.97,0.00231765770373103,0.00231765770373103,0.00231765770373103
6.971,0.00231420089040579,0.00231420089040579,0.00231420089040579
6.972,0.00231074865527045,0.00231074865527045,0.00231074865527045
6.973,0.00230730099322027,0.00230730099322027,0.00230730099322027
6.974,0.00230385789915471,0.00230385789915471,0.00230385789915471
6.975,0.00230041936797741,0.00230041936797741,0.00230041936797741
6.976,0.00229698539459619,0.00229698539459619,0.00229698539459619
6.977,0.00229355597392305,0.00229355597392305,0.00229355597392305
6.978,0.00229013110087421,0.00229013110087421,0.00229013110087421
6.979,0.00228671077037003,0.00228671077037003,0.00228671077037003
6.98,0.00228329497733507,0.00228329497733507,0.00228329497733507
6.981,0.00227988371669808,0.00227988371669808,0.00227988371669808
6.982,0.00227647698339196,0.00227647698339196,0.00227647698339196
6.983,0.00227307477235381,0.00227307477235381,0.00227307477235381
6.984,0.00226967707852491,0.00226967707852491,0.00226967707852491
6.985,0.00226628389685071,0.00226628389685071,0.00226628389685071
6.986,0.00226289522228083,0.00226289522228083,0.00226289522228083
6.987,0.00225951104976905,0.00225951104976905,0.00225951104976905
6.988,0.00225613137427336,0.00225613137427336,0.00225613137427336
6.989,0.00225275619075589,0.00225275619075589,0.00225275619075589
6.99,0.00224938549418294,0.00224938549418294,0.00224938549418294
6.991,0.00224601927952499,0.00224601927952499,0.00224601927952499
6.992,0.0022426575417567,0.0022426575417567,0.0022426575417567
6.993,0.00223930027585685,0.00223930027585685,0.00223930027585685
6.994,0.00223594747680844,0.00223594747680844,0.00223594747680844
6.995,0.0022325991395986,0.0022325991395986,0.0022325991395986
6.996,0.00222925525921862,0.00222925525921862,0.00222925525921862
6.997,0.00222591583066398,0.00222591583066398,0.00222591583066398
6.998,0.00222258084893428,0.00222258084893428,0.00222258084893428
6.999,0.00221925030903331,0.00221925030903331,0.00221925030903331
7,0.002215924205969,0.002215924205969,0.002215924205969
7.001,0.00221260253475346,0.00221260253475346,0.00221260253475346
7.002,0.00220928529040292,0.00220928529040292,0.00220928529040292
7.003,0.00220597246793778,0.00220597246793778,0.00220597246793778
7.004,0.00220266406238261,0.00220266406238261,0.00220266406238261
7.005,0.00219936006876611,0.00219936006876611,0.00219936006876611
7.006,0.00219606048212112,0.00219606048212112,0.00219606048212112
7.007,0.00219276529748466,0.00219276529748466,0.00219276529748466
7.008,0.00218947450989786,0.00218947450989786,0.00218947450989786
7.009,0.00218618811440604,0.00218618811440604,0.00218618811440604
7.01,0.00218290610605864,0.00218290610605864,0.00218290610605864
7.011,0.00217962847990922,0.00217962847990922,0.00217962847990922
7.012,0.00217635523101553,0.00217635523101553,0.00217635523101553
7.013,0.00217308635443944,0.00217308635443944,0.00217308635443944
7.014,0.00216982184524694,0.00216982184524694,0.00216982184524694
7.015,0.00216656169850819,0.00216656169850819,0.00216656169850819
7.016,0.00216330590929746,0.00216330590929746,0.00216330590929746
7.017,0.00216005447269318,0.00216005447269318,0.00216005447269318
7.018,0.0021568073837779,0.0021568073837779,0.0021568073837779
7.019,0.00215356463763831,0.00215356463763831,0.00215356463763831
7.02,0.00215032622936523,0.00215032622936523,0.00215032622936523
7.021,0.00214709215405359,0.00214709215405359,0.00214709215405359
7.022,0.00214386240680249,0.00214386240680249,0.00214386240680249
7.023,0.00214063698271513,0.00214063698271513,0.00214063698271513
7.024,0.00213741587689884,0.00213741587689884,0.00213741587689884
7.025,0.00213419908446509,0.00213419908446509,0.00213419908446509
7.026,0.00213098660052944,0.00213098660052944,0.00213098660052944
7.027,0.00212777842021161,0.00212777842021161,0.00212777842021161
7.028,0.00212457453863543,0.00212457453863543,0.00212457453863543
7.029,0.00212137495092883,0.00212137495092883,0.00212137495092883
7.03,0.0021181796522239,0.0021181796522239,0.0021181796522239
7.031,0.00211498863765679,0.00211498863765679,0.00211498863765679
7.032,0.00211180190236783,0.00211180190236783,0.00211180190236783
7.033,0.00210861944150141,0.00210861944150141,0.00210861944150141
7.034,0.00210544125020607,0.00210544125020607,0.00210544125020607
7.035,0.00210226732363443,0.00210226732363443,0.00210226732363443
7.036,0.00209909765694327,0.00209909765694327,0.00209909765694327
7.037,0.00209593224529342,0.00209593224529342,0.00209593224529342
7.038,0.00209277108384985,0.00209277108384985,0.00209277108384985
7.039,0.00208961416778165,0.00208961416778165,0.00208961416778165
7.04,0.00208646149226198,0.00208646149226198,0.00208646149226198
7.041,0.00208331305246813,0.00208331305246813,0.00208331305246813
7.042,0.00208016884358148,0.00208016884358148,0.00208016884358148
7.043,0.00207702886078751,0.00207702886078751,0.00207702886078751
7.044,0.00207389309927582,0.00207389309927582,0.00207389309927582
7.045,0.00207076155424008,0.00207076155424008,0.00207076155424008
7.046,0.00206763422087807,0.00206763422087807,0.00206763422087807
7.047,0.00206451109439168,0.00206451109439168,0.00206451109439168
7.048,0.00206139216998685,0.00206139216998685,0.00206139216998685
7.049,0.00205827744287367,0.00205827744287367,0.00205827744287367
7.05,0.00205516690826628,0.00205516690826628,0.00205516690826628
7.051,0.00205206056138293,0.00205206056138293,0.00205206056138293
7.052,0.00204895839744594,0.00204895839744594,0.00204895839744594
7.053,0.00204586041168174,0.00204586041168174,0.00204586041168174
7.054,0.00204276659932083,0.00204276659932083,0.00204276659932083
7.055,0.00203967695559781,0.00203967695559781,0.00203967695559781
7.056,0.00203659147575133,0.00203659147575133,0.00203659147575133
7.057,0.00203351015502416,0.00203351015502416,0.00203351015502416
7.058,0.00203043298866314,0.00203043298866314,0.00203043298866314
7.059,0.00202735997191915,0.00202735997191915,0.00202735997191915
7.06,0.00202429110004721,0.00202429110004721,0.00202429110004721
7.061,0.00202122636830638,0.00202122636830638,0.00202122636830638
7.062,0.00201816577195979,0.00201816577195979,0.00201816577195979
7.063,0.00201510930627465,0.00201510930627465,0.00201510930627465
7.064,0.00201205696652226,0.00201205696652226,0.00201205696652226
7.065,0.00200900874797795,0.00200900874797795,0.00200900874797795
7.066,0.00200596464592117,0.00200596464592117,0.00200596464592117
7.067,0.00200292465563538,0.00200292465563538,0.00200292465563538
7.068,0.00199988877240816,0.00199988877240816,0.00199988877240816
7.069,0.00199685699153111,0.00199685699153111,0.00199685699153111
7.07,0.00199382930829993,0.00199382930829993,0.00199382930829993
7.071,0.00199080571801435,0.00199080571801435,0.00199080571801435
7.072,0.00198778621597817,0.00198778621597817,0.00198778621597817
7.073,0.00198477079749926,0.00198477079749926,0.00198477079749926
7.074,0.00198175945788955,0.00198175945788955,0.00198175945788955
7.075,0.00197875219246499,0.00197875219246499,0.00197875219246499
7.076,0.00197574899654562,0.00197574899654562,0.00197574899654562
7.077,0.00197274986545552,0.00197274986545552,0.00197274986545552
7.078,0.00196975479452282,0.00196975479452282,0.00196975479452282
7.079,0.0019667637790797,0.0019667637790797,0.0019667637790797
7.08,0.00196377681446239,0.00196377681446239,0.00196377681446239
7.081,0.00196079389601117,0.00196079389601117,0.00196079389601117
7.082,0.00195781501907035,0.00195781501907035,0.00195781501907035
7.083,0.0019548401789883,0.0019548401789883,0.0019548401789883
7.084,0.00195186937111743,0.00195186937111743,0.00195186937111743
7.085,0.00194890259081418,0.00194890259081418,0.00194890259081418
7.086,0.00194593983343905,0.00194593983343905,0.00194593983343905
7.087,0.00194298109435655,0.00194298109435655,0.00194298109435655
7.088,0.00194002636893523,0.00194002636893523,0.00194002636893523
7.089,0.00193707565254771,0.00193707565254771,0.00193707565254771
7.09,0.0019341289405706,0.0019341289405706,0.0019341289405706
7.091,0.00193118622838456,0.00193118622838456,0.00193118622838456
7.092,0.00192824751137429,0.00192824751137429,0.00192824751137429
7.093,0.00192531278492849,0.00192531278492849,0.00192531278492849
7.094,0.00192238204443992,0.00192238204443992,0.00192238204443992
7.095,0.00191945528530535,0.00191945528530535,0.00191945528530535
7.096,0.00191653250292556,0.00191653250292556,0.00191653250292556
7.097,0.00191361369270537,0.00191361369270537,0.00191361369270537
7.098,0.00191069885005363,0.00191069885005363,0.00191069885005363
7.099,0.00190778797038318,0.00190778797038318,0.00190778797038318
7.1,0.00190488104911091,0.00190488104911091,0.00190488104911091
7.101,0.00190197808165769,0.00190197808165769,0.00190197808165769
7.102,0.00189907906344844,0.00189907906344844,0.00189907906344844
7.103,0.00189618398991208,0.00189618398991208,0.00189618398991208
7.104,0.00189329285648154,0.00189329285648154,0.00189329285648154
7.105,0.00189040565859375,0.00189040565859375,0.00189040565859375
7.106,0.00188752239168967,0.00188752239168967,0.00188752239168967
7.107,0.00188464305121424,0.00188464305121424,0.00188464305121424
7.108,0.00188176763261644,0.00188176763261644,0.00188176763261644
7.109,0.00187889613134922,0.00187889613134922,0.00187889613134922
7.11,0.00187602854286956,0.00187602854286956,0.00187602854286956
7.111,0.00187316486263841,0.00187316486263841,0.00187316486263841
7.112,0.00187030508612075,0.00187030508612075,0.00187030508612075
